SITE,PLOT,Notes,PD_code
90,15,37 Leg.v.rotten,37
90,15,38 Fall. bnh.>10cm,38
90,15,42 Stump >10cm,42
90,15,43 Bryo.base,43
90,15,44 Bryo.trunk,44
90,15,48 Ferm,48
90,15,49 Ivy,49
90,15,52 Rocks 5-50cm,52
90,15,52 Boulders >50cm,52
90,15,58 Bryo.covd.rock,58
90,15,62 Exp.min.soil,62
90,15,101 Ferm bank,101
90,15,103 Leaf drift,103
90,15,105 Macfungi.soil,105
90,16,7 Cop. Stool,7
90,16,22 Holly,22
90,16,29 Sycamore,29
90,16,35 Fallen brkn,35
90,16,37 Leg.v.rotten,37
90,16,38 Fall. bnh.>10cm,38
90,16,41 Stump<10cm,41
90,16,42 Stump >10cm,42
90,16,43 Bryo.base,43
90,16,44 Bryo.trunk,44
90,16,48 Ferm,48
90,16,49 Ivy,49
90,16,52 Boulders >50cm,52
90,16,101 Ferm bank,101
91,1,,13
91,1,,27
91,1,,36
91,1,,38
91,1,,43
91,1,,93
91,1,,117
91,2,,18
91,2,,19
91,2,,22
91,2,,25
91,2,,27
91,2,,32
91,2,,76
91,2,,81
91,2,,93
91,2,,113
91,3,,7
91,3,,11
91,3,,16
91,3,,18
91,3,,20
91,3,,22
91,3,,38
91,3,,43
91,3,,44
91,3,,49
91,3,,50
91,3,,65
91,3,,67
91,3,,68
91,3,,79
91,3,,86
91,3,,90
91,4,,16
91,4,,38
91,4,,42
91,4,,43
91,4,,44
91,4,,66
91,4,,75
91,4,,82
91,4,,93
91,4,,95
91,4,,117
91,5,,11
91,5,,13
91,5,,16
91,5,,22
91,5,,35
91,5,,36
91,5,,37
91,5,,38
91,5,,42
91,5,,43
91,5,,67
91,5,,95
91,5,,112
91,5,,117
91,5,,119
91,6,,11
91,6,,16
91,6,,25
91,6,,43
91,6,,76
91,6,,79
91,6,,93
91,6,,99
91,7,,19
91,7,,25
91,7,,27
91,7,,35
91,7,,36
91,7,,76
91,7,,93
91,7,,99
91,7,,107
91,7,,117
91,8,,7
91,8,,16
91,8,,43
91,8,,47
91,8,,66
91,8,,104
91,9,,42
91,9,,43
91,9,,70
91,9,,79
91,9,,104
91,9,,112
91,9,,116
91,9,,117
91,10,,11
91,10,,13
91,10,,20
91,10,,27
91,10,,36
91,10,,38
91,10,,43
91,10,,50
91,10,,93
91,10,,117
91,11,,7
91,11,,11
91,11,,16
91,11,,26
91,11,,35
91,11,,36
91,11,,37
91,11,,38
91,11,,42
91,11,,43
91,11,,44
91,11,,69
91,11,,70
91,11,,93
91,12,,16
91,12,,18
91,12,,19
91,12,,25
91,12,,26
91,12,,32
91,12,,55
91,12,,76
91,12,,77
91,12,,79
91,12,,93
91,12,,99
91,12,,113
91,12,,115
91,13,,13
91,13,,18
91,13,,19
91,13,,26
91,13,,27
91,13,,34
91,13,,36
91,13,,37
91,13,,38
91,13,,55
91,13,,62
91,13,,93
91,13,,99
91,13,,120
91,14,,27
91,14,,37
91,14,,38
91,14,,56
91,14,,93
91,16,,7
91,16,,35
91,16,,36
91,16,,37
91,16,,38
91,16,,42
91,16,,43
91,16,,44
91,16,,49
91,16,,50
91,16,,62
91,16,,113
91,16,,117
92,1,16 Ash,16
92,1,35 Fallen brkn,35
92,1,37 Leg.v.rotten,37
92,1,43 Bryo.base,43
92,1,44 Bryo.trunk,44
92,1,49 Ivy,49
92,2,16 Ash,16
92,2,26 Rowan,26
92,2,35 Fallen brkn,35
92,2,37 Leg.v.rotten,37
92,2,38 Fall. bnh.>10cm,38
92,2,40 Rot hole,40
92,2,43 Bryo.base,43
92,2,44 Bryo.trunk,44
92,2,46 Lichen trunk,46
92,2,49 Ivy,49
92,2,94 Bramble clump,94
92,3,16 Ash,16
92,3,29 Sycamore,29
92,3,37 Leg.v.rotten,37
92,3,38 Fall. bnh.>10cm,38
92,3,93 Rhodo.thkt.,93
92,4,16 Ash,16
92,4,29 Sycamore,29
92,4,37 Leg.v.rotten,37
92,4,38 Fall. bnh.>10cm,38
92,4,43 Bryo.base,43
92,4,44 Bryo.trunk,44
92,5,16 Ash,16
92,5,21 Hazel,21
92,5,25 Oak,25
92,5,29 Sycamore,29
92,5,37 Leg.v.rotten,37
92,5,38 Fall. bnh.>10cm,38
92,5,94 Bramble clump,94
92,5,16 Ash,16
92,5,37 Leg.v.rotten,37
92,5,43 Bryo.base,43
92,5,51 Stone.<5cm,51
92,5,119 Copse/bones,119
92,6,16 Ash,16
92,6,21 Hazel,21
92,6,22 Holly,22
92,6,31 Other hrwd.,31
92,6,35 Fallen brkn,35
92,6,37 Leg.v.rotten,37
92,6,38 Fall. bnh.>10cm,38
92,6,43 Bryo.base,43
92,6,44 Bryo.trunk,44
92,6,45 Bryo.branch,45
92,6,49 Ivy,49
92,6,121 Crow,121
92,7,22 Holly,22
92,7,25 Oak,25
92,7,26 Rowan,26
92,7,35 Fallen brkn,35
92,7,37 Leg.v.rotten,37
92,7,38 Fall. bnh.>10cm,38
92,7,43 Bryo.base,43
92,7,44 Bryo.trunk,44
92,7,45 Bryo.branch,45
92,7,46 Lichen trunk,46
92,7,48 Ferm,48
92,7,49 Ivy,49
92,7,51 Stone.<5cm,51
92,7,79 Path <5m,79
92,7,80 Ride >5m,80
92,7,94 Bramble clump,94
92,8,16 Ash,16
92,8,21 Hazel,21
92,8,29 Sycamore,29
92,8,35 Fallen brkn,35
92,8,36 Fallen uprtd.,36
92,8,37 Leg.v.rotten,37
92,8,38 Fall. bnh.>10cm,38
92,8,43 Bryo.base,43
92,8,44 Bryo.trunk,44
92,8,45 Bryo.branch,45
92,8,46 Lichen trunk,46
92,8,48 Ferm,48
92,8,49 Ivy,49
92,8,50 Macrofungi,50
92,8,115 Fox,115
92,9,10 Stump hard.new,10
92,9,22 Holly,22
92,9,26 Rowan,26
92,10,21 Hazel,21
92,10,22 Holly,22
92,10,26 Rowan,26
92,10,43 Bryo.base,43
92,10,44 Bryo.trunk,44
92,10,46 Lichen trunk,46
92,10,49 Ivy,49
92,10,117 Squirrel,117
92,11,7 Cop. Stool,7
92,11,16 Ash,16
92,11,22 Holly,22
92,11,26 Rowan,26
92,11,31 Other hrwd.,31
92,11,49 Ivy,49
92,11,121 Bat,121
92,12,16 Ash,16
92,12,29 Sycamore,29
92,12,37 Leg.v.rotten,37
92,12,38 Fall. bnh.>10cm,38
92,12,71 Dtch/drain dry,71
92,12,116 Mole,116
92,13,26 Rowan,26
92,13,29 Sycamore,29
92,13,35 Fallen brkn,35
92,13,37 Leg.v.rotten,37
92,13,94 Bramble clump,94
92,14,16 Ash,16
92,14,21 Hazel,21
92,14,22 Holly,22
92,14,29 Sycamore,29
92,14,35 Fallen brkn,35
92,14,37 Leg.v.rotten,37
92,14,38 Fall. bnh.>10cm,38
92,14,43 Bryo.base,43
92,14,44 Bryo.trunk,44
92,14,46 Lichen trunk,46
92,14,86 Embankment,86
92,16,16 Ash,16
92,16,22 Holly,22
92,16,29 Sycamore,29
92,16,37 Leg.v.rotten,37
92,16,38 Fall. bnh.>10cm,38
92,16,43 Bryo.base,43
93,1,7 Cop. Stool,7
93,1,13 Stump con.old,13
93,1,16 Ash,16
93,1,18 Beech,18
93,1,35 Fallen brkn,35
93,1,42 Stump >10cm,42
93,1,43 Bryo.base,43
93,1,52 Rocks 5-50cm,52
93,1,79 Path <5m,79
93,1,90 Rubbish other,90
93,1,113 Rabbit,113
93,1,117 Squirrel,117
93,1,120 Spent ctrdgs.,120
93,2,7 Cop. Stool,7
93,2,11 Stump hard.old,11
93,2,12 Stump con.new,12
93,2,16 Ash,16
93,2,29 Sycamore,29
93,2,41 Stump<10cm,41
93,2,42 Stump >10cm,42
93,2,43 Bryo.base,43
93,2,49 Ivy,49
93,2,113 Rabbit,113
93,2,117 Squirrel,117
93,3,11 Stump hard.old,11
93,3,29 Sycamore,29
93,3,36 Fallen uprtd.,36
93,3,37 Leg.v.rotten,37
93,3,38 Fall. bnh.>10cm,38
93,3,43 Bryo.base,43
93,3,49 Ivy,49
93,3,79 Path <5m,79
93,3,81 Track non prop,81
93,3,103 Leaf drift,103
93,3,105 Macfungi.soil,105
93,3,113 Rabbit,113
93,3,117 Squirrel,117
93,4,11 Stump hard.old,11
93,4,29 Sycamore,29
93,4,42 Stump >10cm,42
93,4,43 Bryo.base,43
93,4,49 Ivy,49
93,4,55 Rock outcp.>5m,55
93,4,79 Path <5m,79
93,5,11 Stump hard.old,11
93,5,13 Stump con.old,13
93,5,35 Fallen brkn,35
93,5,42 Stump >10cm,42
93,5,43 Bryo.base,43
93,6,16 Ash,16
93,6,20 Hawthorn,20
93,6,35 Fallen brkn,35
93,6,42 Stump >10cm,42
93,6,43 Bryo.base,43
93,6,44 Bryo.trunk,44
93,6,45 Bryo.branch,45
93,6,46 Lichen trunk,46
93,6,47 Lichen branch,47
93,6,79 Path <5m,79
93,6,117 Squirrel,117
93,6,120 Spent ctrdgs.,120
93,7,16 Ash,16
93,7,29 Sycamore,29
93,7,43 Bryo.base,43
93,7,44 Bryo.trunk,44
93,7,45 Bryo.branch,45
93,7,66 Strm/riv.slow,66
93,7,90 Rubbish other,90
93,8,21 Hazel,21
93,8,22 Holly,22
93,8,31 Other hrwd.,31
93,8,37 Leg.v.rotten,37
93,8,38 Fall. bnh.>10cm,38
93,8,42 Stump >10cm,42
93,8,43 Bryo.base,43
93,8,44 Bryo.trunk,44
93,8,45 Bryo.branch,45
93,8,50 Macrofungi,50
93,8,105 Macfungi.soil,105
93,8,106 Macfungi.wood,106
93,8,113 Rabbit,113
93,9,13 Stump con.old,13
93,9,31 Other hrwd.,31
93,9,43 Bryo.base,43
93,9,50 Macrofungi,50
93,9,79 Path <5m,79
93,9,94 Bramble clump,94
93,9,106 Macfungi.wood,106
93,9,113 Rabbit,113
93,9,117 Squirrel,117
93,10,16 Ash,16
93,10,21 Hazel,21
93,10,43 Bryo.base,43
93,10,44 Bryo.trunk,44
93,10,45 Bryo.branch,45
93,10,46 Lichen trunk,46
93,10,79 Path <5m,79
93,10,95 Nettle clump,95
93,11,25 Oak,25
93,11,37 Leg.v.rotten,37
93,11,38 Fall. bnh.>10cm,38
93,11,43 Bryo.base,43
93,11,44 Bryo.trunk,44
93,11,70 Marsh/bog,70
93,11,90 Rubbish other,90
93,11,105 Macfungi.soil,105
93,11,119 Copse/bones,119
93,12,7 Cop. Stool,7
93,12,16 Ash,16
93,12,31 Other hrwd.,31
93,12,43 Bryo.base,43
93,12,44 Bryo.trunk,44
93,12,49 Ivy,49
93,13,16 Ash,16
93,13,29 Sycamore,29
93,13,36 Fallen uprtd.,36
93,13,42 Stump >10cm,42
93,13,43 Bryo.base,43
93,13,44 Bryo.trunk,44
93,13,49 Ivy,49
93,13,50 Macrofungi,50
93,13,106 Macfungi.wood,106
93,13,115 Fox,115
93,13,119 Copse/bones,119
93,13,120 Spent ctrdgs.,120
93,14,13 Stump con.old,13
93,14,29 Sycamore,29
93,14,31 Other hrwd.,31
93,14,35 Fallen brkn,35
93,14,42 Stump >10cm,42
93,14,113 Rabbit,113
93,14,115 Fox,115
93,14,117 Squirrel,117
93,15,7 Cop. Stool,7
93,15,29 Sycamore,29
93,15,43 Bryo.base,43
93,15,75 Gld.5-12m,75
93,15,99 Bracken dense,99
93,15,113 Rabbit,113
93,16,7 Cop. Stool,7
93,16,11 Stump hard.old,11
93,16,16 Ash,16
93,16,43 Bryo.base,43
93,16,44 Bryo.trunk,44
93,16,90 Rubbish other,90
94,1,,16
94,1,,18
94,1,,19
94,1,,22
94,1,,26
94,1,,29
94,1,,31
94,1,,38
94,2,,11
94,2,,16
94,2,,18
94,2,,22
94,2,,25
94,2,,26
94,2,,29
94,2,,31
94,2,,38
94,2,,42
94,2,,43
94,2,,46
94,2,,52
94,2,,75
94,2,,79
94,2,,94
94,2,,95
94,3,,11
94,3,,16
94,3,,18
94,3,,22
94,3,,26
94,3,,29
94,3,,31
94,3,,35
94,3,,38
94,3,,42
94,3,,43
94,3,,52
94,3,,79
94,3,,95
94,3,digging,114
94,4,,11
94,4,,18
94,4,,26
94,4,,29
94,4,,31
94,4,,42
94,4,,43
94,4,,90
94,5,,18
94,5,,22
94,5,,38
94,5,,41
94,5,,43
94,5,,51
94,5,,75
94,5,,79
94,6,,7
94,6,,11
94,6,,18
94,6,,22
94,6,,42
94,6,,43
94,6,,51
94,6,,90
94,6,,117
94,7,,7
94,7,,11
94,7,,18
94,7,,22
94,7,,35
94,7,,36
94,7,,38
94,7,,42
94,7,,43
94,7,,51
94,7,,52
94,7,,62
94,7,,114
94,7,,117
94,8,,11
94,8,,18
94,8,,29
94,8,,31
94,8,,42
94,8,,43
94,8,,51
94,8,,100
94,8,,117
94,9,,11
94,9,,18
94,9,,20
94,9,,31
94,9,,47
94,9,,75
94,9,,79
94,9,,94
94,9,,104
94,9,,112
94,10,,16
94,10,,18
94,10,,21
94,10,,22
94,10,,25
94,10,,26
94,10,,29
94,10,,31
94,10,,36
94,10,,37
94,10,,42
94,10,,43
94,10,,79
94,10,,114
94,10,,117
94,10,,94
94,10,,99
94,11,,11
94,11,,13
94,11,,18
94,11,,22
94,11,,29
94,11,,31
94,11,,35
94,11,,37
94,11,,38
94,11,,42
94,11,,43
94,11,,44
94,11,,51
94,11,,95
94,11,,112
94,12,,25
94,12,,29
94,12,,18
94,12,,35
94,12,,37
94,12,,38
94,12,,42
94,12,,51
94,12,,75
94,12,,80
94,12,,94
94,12,,112
94,12,,113
94,12,,117
94,13,,18
94,13,,29
94,13,,33
94,13,,31
94,13,,36
94,13,,43
94,13,,94
94,13,,104
94,13,,113
94,13,,112
94,13,,117
94,14,,11
94,14,,18
94,14,,22
94,14,,38
94,14,,42
94,14,,112
94,14,,117
94,15,,11
94,15,,18
94,15,,36
94,15,,43
94,15,,44
94,15,,51
94,15,,76
94,15,,79
94,15,,94
94,15,,104
94,15,,113
94,15,sett,114
94,15,,112
94,16,,18
94,16,,22
94,16,,38
94,16,,43
94,16,,51
94,16,,114
94,16,,117
95,1,,7
95,1,,9
95,1,,11
95,1,,16
95,1,,19
95,1,,20
95,1,,26
95,1,,29
95,1,,41
95,1,,42
95,1,,43
95,1,,75
95,1,,94
95,1,,99
95,2,,7
95,2,,8
95,2,,18
95,2,,21
95,2,,26
95,2,,31
95,2,,43
95,2,,49
95,2,,42
95,2,,43
95,2,,49
95,2,,105
95,2,,114
95,3,,7
95,3,,8
95,3,,9
95,3,,11
95,3,,21
95,3,,25
95,3,,41
95,3,,42
95,3,,43
95,3,,49
95,3,,50
95,3,,89
95,3,,90
95,3,,94
95,3,,106
95,3,,114
95,4,,7
95,4,,11
95,4,,29
95,4,,31
95,4,,41
95,4,,71
95,4,,79
95,5,,7
95,5,,11
95,5,,41
95,5,,42
95,5,,43
95,5,,50
95,5,,94
95,5,,105
95,5,,106
95,5,,112
95,6,,7
95,6,,11
95,6,,18
95,6,,21
95,6,,26
95,6,,29
95,6,,41
95,6,,42
95,6,,43
95,6,,52
95,6,,60
95,6,,71
95,6,,75
95,6,,105
95,7,,7
95,7,,11
95,7,,18
95,7,,20
95,7,,22
95,7,,25
95,7,,35
95,7,,37
95,7,,38
95,7,,40
95,7,,41
95,7,,43
95,7,,49
95,7,,112
95,7,,116
95,8,,7
95,8,,11
95,8,,18
95,8,,29
95,8,,35
95,8,,36
95,8,,37
95,8,,41
95,8,,42
95,8,,43
95,8,,49
95,8,,112
95,9,,11
95,9,,18
95,9,,20
95,9,,26
95,9,,29
95,9,,35
95,9,,36
95,9,,37
95,9,,40
95,9,,41
95,9,,42
95,9,,43
95,9,,112
95,9,,114
95,9,,116
95,10,,7
95,10,,11
95,10,,22
95,10,,26
95,10,,29
95,10,,35
95,10,,36
95,10,,37
95,10,,41
95,10,,42
95,10,,43
95,10,,49
95,10,,105
95,11,,7
95,11,,11
95,11,,16
95,11,,18
95,11,,20
95,11,,21
95,11,,22
95,11,,26
95,11,,29
95,11,,35
95,11,,36
95,11,,37
95,11,,38
95,11,,41
95,11,,42
95,11,,43
95,11,,44
95,11,,49
95,11,,66
95,11,,90
95,11,,103
95,11,,113
95,11,,120
95,12,,22
95,12,,35
95,12,,37
95,12,,39
95,12,,50
95,12,,75
95,12,,90
95,12,,100
95,12,,101
95,12,,103
95,12,,105
95,12,,106
95,12,,114
95,13,,7
95,13,,18
95,13,,21
95,13,,22
95,13,,26
95,13,,29
95,13,,41
95,13,,42
95,13,,43
95,13,,49
95,13,,71
95,13,,100
95,13,,114
95,14,,11
95,14,,18
95,14,,22
95,14,,25
95,14,,37
95,14,,41
95,14,,42
95,14,,43
95,14,,66
95,14,,79
95,14,,100
95,14,,101
95,14,,103
95,15,,7
95,15,,11
95,15,,18
95,15,,19
95,15,,21
95,15,,22
95,15,,26
95,15,,37
95,15,,38
95,15,,42
95,15,,43
95,15,,49
95,15,,90
95,15,,103
95,16,,11
95,16,,22
95,16,,35
95,16,,36
95,16,,37
95,16,,38
95,16,,40
95,16,,42
95,16,,43
95,16,,49
95,16,,103
95,16,,112
96,1,16 Ash,16
96,1,36 Fallen uprtd.,36
96,1,39 Hollow tree,39
96,1,40 Rot hole,40
96,1,43 Bryo.base,43
96,1,44 Bryo.trunk,44
96,1,48 Ferm,48
96,1,77 Rky.knoll<12m,77
96,1,115 Fox,115
96,2,11 Stump hard.old,11
96,2,16 Ash,16
96,2,40 Rot hole,40
96,2,42 Stump >10cm,42
96,2,43 Bryo.base,43
96,2,44 Bryo.trunk,44
96,2,45 Bryo.branch,45
96,2,48 Ferm,48
96,2,119 Copse/bones,119
96,2,121 Bat roost,121
96,3,11 Stump hard.old,11
96,3,16 Ash,16
96,3,35 Fallen brkn,35
96,3,42 Stump >10cm,42
96,3,43 Bryo.base,43
96,3,44 Bryo.trunk,44
96,3,45 Bryo.branch,45
96,3,48 Ferm,48
96,4,11 Stump hard.old,11
96,4,16 Ash,16
96,4,35 Fallen brkn,35
96,4,42 Stump >10cm,42
96,4,58 Bryo.covd.rock,58
96,4,113 Rabbit,113
96,5,11 Stump hard.old,11
96,5,16 Ash,16
96,5,20 Hawthorn,20
96,5,39 Hollow tree,39
96,5,43 Bryo.base,43
96,5,44 Bryo.trunk,44
96,5,45 Bryo.branch,45
96,5,48 Ferm,48
96,5,49 Ivy,49
96,5,50 Macrofungi,50
96,5,52 Rocks 5-50cm,52
96,5,79 Path <5m,79
96,5,81 Track non prop,81
96,5,104 Herb veg.>1m,104
96,5,119 Copse/bones,119
96,6,16 Ash,16
96,6,21 Hazel,21
96,6,38 Fall. bnh.>10cm,38
96,6,43 Bryo.base,43
96,6,44 Bryo.trunk,44
96,6,49 Ivy,49
96,6,100 Moss bank,100
96,7,16 Ash,16
96,7,35 Fallen brkn,35
96,7,43 Bryo.base,43
96,7,44 Bryo.trunk,44
96,7,45 Bryo.branch,45
96,7,48 Ferm,48
96,7,49 Ivy,49
96,8,16 Ash,16
96,8,43 Bryo.base,43
96,8,44 Bryo.trunk,44
96,8,48 Ferm,48
96,8,114 Badger,114
96,9,11 Stump hard.old,11
96,9,16 Ash,16
96,9,22 Holly,22
96,9,35 Fallen brkn,35
96,9,43 Bryo.base,43
96,9,44 Bryo.trunk,44
96,10,16 Ash,16
96,10,37 Leg.v.rotten,37
96,10,43 Bryo.base,43
96,10,44 Bryo.trunk,44
96,10,46 Lichen trunk,46
96,10,48 Ferm,48
96,10,49 Ivy,49
96,10,102 Grass bank,102
96,10,106 Macfungi.wood,106
96,10,119 Copse/bones,119
96,11,16 Ash,16
96,11,35 Fallen brkn,35
96,11,40 Rot hole,40
96,11,43 Bryo.base,43
96,11,44 Bryo.trunk,44
96,11,45 Bryo.branch,45
96,11,49 Ivy,49
96,12,67 Strm/riv. fast,67
96,12,115 Fox,115
96,12,117 Squirrel,117
96,13,11 Stump hard.old,11
96,13,36 Fallen uprtd.,36
96,13,70 Marsh/bog,70
96,14,16 Ash,16
96,14,35 Fallen brkn,35
96,15,35 Fallen brkn,35
96,15,37 Leg.v.rotten,37
96,15,43 Bryo.base,43
96,15,44 Bryo.trunk,44
96,15,45 Bryo.branch,45
96,15,86 Embankment,86
96,15,105 Macfungi.soil,105
96,16,16 Ash,16
96,16,21 Hazel,21
96,16,37 Leg.v.rotten,37
96,16,43 Bryo.base,43
96,16,44 Bryo.trunk,44
96,16,45 Bryo.branch,45
96,16,46 Lichen trunk,46
96,16,49 Ivy,49
96,16,50 Macrofungi,50
96,16,66 Strm/riv.slow,66
96,16,100 Moss bank,100
96,16,106 Macfungi.wood,106
97,1,11 Stump hard.old,11
97,1,21 Hazel,21
97,1,26 Rowan,26
97,1,38 Fall. bnh.>10cm,38
97,1,43 Bryo.base,43
97,1,44 Bryo.trunk,44
97,1,45 Bryo.branch,45
97,1,46 Lichen trunk,46
97,1,48 Ferm,48
97,1,49 Ivy,49
97,1,50 Macrofungi,50
97,1,86 Embankment,86
97,1,94 Bramble clump,94
97,3,16 Ash,16
97,3,18 Beech,18
97,3,35 Fallen brkn,35
97,3,37 Leg.v.rotten,37
97,3,38 Fall. bnh.>10cm,38
97,3,43 Bryo.base,43
97,3,44 Bryo.trunk,44
97,3,45 Bryo.branch,45
97,3,46 Lichen trunk,46
97,3,47 Lichen branch,47
97,3,48 Ferm,48
97,3,67 Strm/riv. fast,67
97,3,86 Embankment,86
97,4,16 Ash,16
97,4,21 Hazel,21
97,4,35 Fallen brkn,35
97,4,38 Fall. bnh.>10cm,38
97,4,43 Bryo.base,43
97,4,44 Bryo.trunk,44
97,4,45 Bryo.branch,45
97,4,46 Lichen trunk,46
97,4,48 Ferm,48
97,4,49 Ivy,49
97,4,67 Strm/riv. fast,67
97,4,106 Macfungi.wood,106
97,5,21 Hazel,21
97,5,35 Fallen brkn,35
97,5,38 Fall. bnh.>10cm,38
97,5,43 Bryo.base,43
97,5,44 Bryo.trunk,44
97,5,45 Bryo.branch,45
97,5,46 Lichen trunk,46
97,5,47 Lichen branch,47
97,5,48 Ferm,48
97,5,49 Ivy,49
97,5,16 Ash,16
97,5,31 Other hrwd.,31
97,5,43 Bryo.base,43
97,5,44 Bryo.trunk,44
97,5,45 Bryo.branch,45
97,5,46 Lichen trunk,46
97,5,49 Ivy,49
97,5,105 Macfungi.soil,105
97,6,25 Oak,25
97,6,26 Rowan,26
97,6,35 Fallen brkn,35
97,6,37 Leg.v.rotten,37
97,6,43 Bryo.base,43
97,6,44 Bryo.trunk,44
97,6,45 Bryo.branch,45
97,6,47 Lichen branch,47
97,6,48 Ferm,48
97,6,49 Ivy,49
97,6,50 Macrofungi,50
97,7,21 Hazel,21
97,7,22 Holly,22
97,7,26 Rowan,26
97,7,35 Fallen brkn,35
97,7,38 Fall. bnh.>10cm,38
97,7,42 Stump >10cm,42
97,7,43 Bryo.base,43
97,7,44 Bryo.trunk,44
97,7,45 Bryo.branch,45
97,7,46 Lichen trunk,46
97,7,48 Ferm,48
97,7,49 Ivy,49
97,7,94 Bramble clump,94
97,8,21 Hazel,21
97,8,38 Fall. bnh.>10cm,38
97,8,42 Stump >10cm,42
97,8,43 Bryo.base,43
97,8,44 Bryo.trunk,44
97,8,45 Bryo.branch,45
97,8,46 Lichen trunk,46
97,8,47 Lichen branch,47
97,8,48 Ferm,48
97,8,49 Ivy,49
97,8,67 Strm/riv. fast,67
97,8,114 Badger,114
97,8,117 Squirrel,117
97,9,16 Ash,16
97,9,43 Bryo.base,43
97,9,44 Bryo.trunk,44
97,9,45 Bryo.branch,45
97,9,48 Ferm,48
97,9,49 Ivy,49
97,10,21 Hazel,21
97,10,35 Fallen brkn,35
97,10,43 Bryo.base,43
97,10,44 Bryo.trunk,44
97,10,45 Bryo.branch,45
97,10,46 Lichen trunk,46
97,10,48 Ferm,48
97,10,49 Ivy,49
97,10,50 Macrofungi,50
97,10,114 Badger,114
97,11,25 Oak,25
97,11,43 Bryo.base,43
97,11,44 Bryo.trunk,44
97,11,45 Bryo.branch,45
97,11,67 Strm/riv. fast,67
97,11,114 Badger,114
97,11,119 Copse/bones,119
97,12,21 Hazel,21
97,12,35 Fallen brkn,35
97,12,43 Bryo.base,43
97,12,44 Bryo.trunk,44
97,12,45 Bryo.branch,45
97,12,46 Lichen trunk,46
97,12,47 Lichen branch,47
97,12,48 Ferm,48
97,12,67 Strm/riv. fast,67
97,12,105 Macfungi.soil,105
97,13,43 Bryo.base,43
97,13,44 Bryo.trunk,44
97,13,45 Bryo.branch,45
97,13,49 Ivy,49
97,13,55 Rock outcp.>5m,55
97,13,114 Badger,114
97,14,22 Holly,22
97,14,35 Fallen brkn,35
97,14,37 Leg.v.rotten,37
97,14,38 Fall. bnh.>10cm,38
97,14,43 Bryo.base,43
97,14,44 Bryo.trunk,44
97,14,45 Bryo.branch,45
97,14,46 Lichen trunk,46
97,14,47 Lichen branch,47
97,14,48 Ferm,48
97,14,49 Ivy,49
97,14,55 Rock outcp.>5m,55
97,14,105 Macfungi.soil,105
97,14,114 Badger,114
97,16,18 Beech,18
97,16,35 Fallen brkn,35
97,16,36 Fallen uprtd.,36
97,16,43 Bryo.base,43
97,16,44 Bryo.trunk,44
97,16,45 Bryo.branch,45
97,16,67 Strm/riv. fast,67
97,16,114 Badger,114
98,1,19 Birch,19
98,1,43 Bryo.base,43
98,1,46 Lichen trunk,46
98,1,47 Lichen branch,47
98,1,76 Gld.>12m,76
98,1,99 Bracken dense,99
98,1,112 Other deer,112
98,1,113 Rabbit,113
98,2,35 Fallen brkn,35
98,2,37 Leg.v.rotten,37
98,2,46 Lichen trunk,46
98,2,47 Lichen branch,47
98,2,50 Macrofungi,50
98,2,76 Gld.>12m,76
98,2,101 Ferm bank,101
98,2,106 Macfungi.wood,106
98,3,19 Birch,19
98,3,35 Fallen brkn,35
98,3,37 Leg.v.rotten,37
98,3,43 Bryo.base,43
98,3,46 Lichen trunk,46
98,3,47 Lichen branch,47
98,3,76 Gld.>12m,76
98,4,35 Fallen brkn,35
98,4,36 Fallen uprtd.,36
98,4,37 Leg.v.rotten,37
98,4,38 Fall. bnh.>10cm,38
98,4,40 Rot hole,40
98,4,43 Bryo.base,43
98,4,44 Bryo.trunk,44
98,4,45 Bryo.branch,45
98,4,46 Lichen trunk,46
98,4,47 Lichen branch,47
98,5,26 Rowan,26
98,5,35 Fallen brkn,35
98,5,37 Leg.v.rotten,37
98,5,38 Fall. bnh.>10cm,38
98,5,43 Bryo.base,43
98,5,44 Bryo.trunk,44
98,5,45 Bryo.branch,45
98,5,49 Ivy,49
98,5,52 Rocks 5-50cm,52
98,5,56 Cliff >5m,56
98,5,58 Bryo.covd.rock,58
98,5,59 Gully,59
98,5,60 Rock piles,60
98,5,67 Strm/riv. fast,67
98,5,75 Gld.5-12m,75
98,5,90 Rubbish other,90
98,5,101 Ferm bank,101
98,5,112 Other deer,112
98,6,35 Fallen brkn,35
98,6,36 Fallen uprtd.,36
98,6,37 Leg.v.rotten,37
98,6,38 Fall. bnh.>10cm,38
98,6,43 Bryo.base,43
98,6,44 Bryo.trunk,44
98,6,45 Bryo.branch,45
98,6,48 Ferm,48
98,6,50 Macrofungi,50
98,6,101 Ferm bank,101
98,6,105 Macfungi.soil,105
98,6,106 Macfungi.wood,106
98,7,11 Stump hard.old,11
98,7,35 Fallen brkn,35
98,7,37 Leg.v.rotten,37
98,7,38 Fall. bnh.>10cm,38
98,7,42 Stump >10cm,42
98,7,43 Bryo.base,43
98,7,44 Bryo.trunk,44
98,7,45 Bryo.branch,45
98,7,46 Lichen trunk,46
98,7,47 Lichen branch,47
98,7,48 Ferm,48
98,7,75 Gld.5-12m,75
98,7,105 Macfungi.soil,105
98,7,107 Sheep,107
98,8,19 Birch,19
98,8,35 Fallen brkn,35
98,8,37 Leg.v.rotten,37
98,8,38 Fall. bnh.>10cm,38
98,8,42 Stump >10cm,42
